id,name,positions,foot,height,age,nationality,current_club,gls,assists,mp,league,cpf
eb7dc619,Mohamed Haj,Forward,None,None,20,Tunisia,eab4234c,1,2,15,Serie A,eab4234c
752e09ed,Jacob Ondrejka,Midfielder Forward,Right,174,22,Sweden,eab4234c,12,4,34,Serie A,c2e6b53b eab4234c 50e85bfc
c52bea9e,Gabriel Charpentier,Forward,None,187,26,Congo,eab4234c,1,2,10,Serie A,46f8c29f 72c031e3 eab4234c 6a7ad59d
405f6586,Milan Duric,Forward,Right,199,35,Bosnia and Herzegovina,eab4234c,5,1,27,Serie A,a6a65dea 93493607 3074d7b1 72c031e3 c5577084 f49c0f7a 283f2557 0e72edf2 1a8d4355 eab4234c 21680aa4
4d17df3e,Yordan Osorio,Defender,Right,186,31,Venezuela,eab4234c,0,0,3,Serie A,3f319bc9 5e876ee6 98ce363d e442fa76 eab4234c bcdc5828
3f448184,Adrian Benedyczak,Midfielder Forward,None,184,24,Poland,eab4234c,0,0,9,Serie A,eab4234c 8a3f95b9
8d957256,Leandro Chichizola,Goalkeeper,Right,185,35,Argentina,68449f6d,0,0,12,Serie B,68449f6d 37cba288 bbd9ac49 0049d422 7848bd64 eab4234c
3e092724,Wylan Cyprien,Midfielder,Right,181,30,France,693f4682,0,0,3,Chinese Super League,fd4e0f7d d7a486cd 2eaa8331 693f4682 132ebc33 eab4234c
f17aa65c,Mathias Lovik,Midfielder,Left,180,21,Norway,eab4234c,0,0,11,Serie A,174bd5a0 eab4234c
d2bb908c,Mateusz Kowalski,Forward,None,195,19,Poland,eab4234c,0,0,1,Serie A,eab4234c 4f7b798d
871ec5b7,Anthony Partipilo,Midfielder Forward,Left,180,30,Italy,6a7ad59d,3,1,25,Serie B,d8be8b3e 6a7ad59d 01baa639 eab4234c ff04e205
a89398db,Edoardo Corvi,Goalkeeper,None,None,24,Italy,eab4234c,0,0,0,Serie A,eab4234c
68852c0a,Gianluca Di Chiara,Defender Midfielder,Left,185,31,Italy,6a7ad59d,0,0,4,Serie B,71f07916 6a7ad59d 46f8c29f 37cba288 4fcb34fd eab4234c c4afcbfa
0514b539,Richard Marcone,Goalkeeper,None,184,32,Italy,eab4234c,0,0,0,Serie A,a6a65dea 2591250b 119d232e 0e72edf2 eab4234c
e72fa318,Daniel Mikolajewski,Forward,None,184,19,Poland,3458af25,0,0,10,Serie A,eab4234c 3458af25
ba13bdd9,Elia Plicco,Midfielder,None,None,18,Italy,eab4234c,0,0,0,None,eab4234c
11faca40,Manuel Moretta,Goalkeeper,None,None,19,Italy,eab4234c,0,0,0,None,eab4234c
19ec0436,Nicolas Trabucchi,Defender,None,None,17,Italy,eab4234c,0,0,0,None,eab4234c
997fff07,Sebastiano Luperto,Defender,Left,191,28,Italy,c4260e09,1,3,36,Serie A,3074d7b1 119d232e c4260e09 a3d88bd8 d48ad4ff
ca3db240,Gabriele Zappa,Defender Midfielder,Right,187,25,Italy,c4260e09,2,0,37,Serie A,c4260e09 b985784c
1cadaf34,Roberto Piccoli,Forward,Right,190,24,Italy,c4260e09,10,1,37,Serie A,68449f6d c4260e09 ffcbe334 a3d88bd8 658bf2de 0e72edf2 922493f3
3cd3b384,Tommaso Augello,Defender Midfielder,Left,180,30,Italy,c4260e09,0,7,38,Serie A,8ff9e3b3 c4260e09 68449f6d
82598b71,Nadir Zortea,Defender Midfielder,Right,175,25,Italy,c4260e09,6,2,35,Serie A,e2befd26 6a7ad59d c4260e09 9aad3a77 c5577084 922493f3
6d5701f2,Yerry Mina,Defender,Right,195,30,Colombia,c4260e09,1,0,31,Serie A,c4260e09 a7854d10 206d90db 421387cf d3fd31cc abdce579
599d91d0,Michel Ndary Adopo,Midfielder,Right,187,24,France,c4260e09,1,1,35,Serie A,105360fe 922493f3 c4260e09
f37f3522,Antoine Makoumbou,Midfielder,Right,185,26,Congo,c4260e09,0,3,33,Serie A,c4260e09
b09e0873,Zito Luvumbo,Midfielder Forward,Left,171,23,Angola,c4260e09,2,2,26,Serie A,c4260e09 28c9c3cd
97d7afbd,Elia Caprile,Goalkeeper,Right,191,23,Italy,c4260e09,0,0,22,Serie A,a93e668c c4260e09 5bfb9659 cc919b35 a3d88bd8 01baa639 d48ad4ff
7f267d66,Alessandro Deiola,Midfielder,Right,189,29,Italy,c4260e09,2,1,29,Serie A,c4260e09 ffcbe334 eab4234c 68449f6d
7fac99d4,Razvan Marin,Midfielder,Right,177,29,Romania,c4260e09,3,2,33,Serie A,4fffe901 c4260e09 33c6b26e a3d88bd8 19c3f8c4
41bd99ea,Simone Scuffet,Goalkeeper,Right,187,28,Italy,d48ad4ff,0,0,14,Serie A,d6ffefd1 68449f6d c4260e09 04eea015 d48ad4ff ff04e205 28c9c3cd
45392b06,Nicolas Viola,Midfielder,Left,180,35,Italy,c4260e09,3,1,27,Serie A,d8be8b3e 46f8c29f c4260e09 1d8099f8 4fcb34fd 6c37111f ee058a17
921f6058,Jose Luis Palomino,Defender,Left,188,35,Argentina,c4260e09,1,0,18,Serie A,c4260e09 922493f3 488c6ba1 f83960ae
aa25ce92,Adam Obert,Defender,Left,186,22,Slovakia,c4260e09,1,1,21,Serie A,c4260e09
3b387cc7,Gianluca Gaetano,Midfielder Forward,Right,181,25,Italy,c4260e09,2,4,28,Serie A,c4260e09 d48ad4ff 9aad3a77
38aa2612,Mattia Felici,Defender Midfielder,Right,None,24,Italy,c4260e09,0,3,20,Serie A,c4260e09 ffcbe334 c41460da
eebf35b6,Alen Sherri,Goalkeeper,None,None,27,Albania,c4260e09,0,0,7,Serie A,c4260e09
d8363914,Matteo Prati,Midfielder,None,None,21,Italy,c4260e09,0,0,12,Serie A,c4260e09 1d2fe027
967ac202,Paulo Azzi,Defender Midfielder Forward,Both,188,30,Brazil,9aad3a77,3,3,22,Serie B,68449f6d c4260e09 9aad3a77 71a3700b 1a8d4355
d37b0350,Leonardo Pavoletti,Forward,Right,186,36,Italy,c4260e09,2,0,26,Serie A,e2befd26 c4260e09 67ae2dc0 658bf2de d48ad4ff
2ead2809,Gianluca Lapadula,Forward,Left,179,35,Peru,68449f6d,4,0,25,Serie B,dc56fe14 68449f6d c4260e09 ffcbe334 4fcb34fd 658bf2de b985784c 283f2557
3ecc8c5f,Mateusz Wieteska,Defender,Right,187,28,Poland,5a5e7874,0,0,15,Super League,5a5e7874 c4260e09 a73408a7 d2f21b23 d9676424
a9440c25,Florinel Coman,Midfielder Forward,Right,179,27,Romania,c4260e09,1,0,9,Serie A,c4260e09 aed59852 4fffe901
cbe32194,Kingstone Mutandwa,Forward,None,None,22,Zambia,c4260e09,0,0,6,Serie A,c4260e09
d6416327,Giuseppe Ciocci,Goalkeeper,Right,183,23,Italy,c4260e09,0,0,1,Serie A,c4260e09
8d1a4c36,Nicola Pintus,Defender,None,None,20,Italy,c4260e09,0,0,1,Serie A,c4260e09
b3bc5d49,Andrea Cogoni,Defender,None,None,18,Italy,c4260e09,0,0,0,None,c4260e09
ffdd2e3d,Velizar-Ilia Svetozarov Iliev,Goalkeeper,None,None,19,Bulgaria,c4260e09,0,0,0,None,c4260e09
47b65a03,Henrijs Auseklis,Goalkeeper,None,None,18,Latvia,c4260e09,0,0,0,None,c4260e09
a88c7385,Alessandro Vinciguerra,Forward,Right,167,19,Italy,c4260e09,0,0,0,None,c4260e09
e0ce7038,Alessandro Di Pardo,Defender Midfielder,Right,182,25,Italy,71a3700b,2,2,26,Serie B,e0652b02 2591250b c4260e09 71a3700b 34963d0d
78a3c38e,Pantelis Hatzidiakos,Defender Midfielder,Right,181,28,Greece,18050b20,2,2,33,Danish Superliga,3986b791 c2f85bbb c4260e09 18050b20
1ea5f91c,Jakub Jankto,Midfielder,Left,184,29,Czech Republic,c4260e09,0,0,0,Serie A,8ff9e3b3 72c031e3 c4260e09 04eea015 7848bd64 ecb862be
7ec7738e,Gaston Pereiro,Midfielder Forward,Left,188,29,Uruguay,01baa639,1,0,11,Serie A,d8be8b3e e334d850 c4260e09 26ebba72 658bf2de 01baa639
f038585f,Nikola Vasilj,Goalkeeper,Right,193,29,Bosnia and Herzegovina,54864664,0,0,33,Bundesliga,946a30cb 54864664
f3db5b34,Hauke Wahl,Defender,Right,189,31,Germany,54864664,0,0,33,Bundesliga,18d9d2a7 54864664 d9f93f02 2ac661d9 12eb2039
047822ad,Philipp Treu,Defender Midfielder,None,None,24,Germany,54864664,0,2,33,Bundesliga,a4988f5e 01c7a449 3755f67e 54864664
8817312f,Eric Smith,Defender Midfielder,Right,190,28,Sweden,54864664,1,1,32,Bundesliga,54864664 a3ee587a 51e5a603 1d0836d6 17366e53
4637747c,Jackson Irvine,Defender Midfielder Forward,Right,179,32,Australia,54864664,0,6,29,Bundesliga,f3aacc58 b09787c5 54864664 a5298e9f b81aa4fa bd8769d1 25f1fd26
18fe6d90,Manolis Saliakas,Defender Midfielder,Right,178,28,Greece,54864664,2,1,30,Bundesliga,6507d2b8 2fdb4aef 890cfc60 54864664
da76715c,David Nemeth,Defender,None,None,24,Austria,54864664,0,1,24,Bundesliga,3f4fe568 54864664 2ff6d16e a224b06a
d571df78,Johannes Eggestein,Forward,Right,183,27,Germany,54864664,3,4,27,Bundesliga,d20821dd 54864664 27020d71 62add3bf c2e6b53b
79b51257,Morgan Guilavogui,Midfielder Forward,None,188,27,Guinea,54864664,6,2,25,Bundesliga,fd4e0f7d 54864664 056a5a75
5054c359,Oladapo Afolayan,Midfielder Forward,Right,182,27,England,54864664,3,1,32,Bundesliga,445d3104 4a04a02b 54864664 9e85547f f56127be 13cb8449
1a86f4a9,Carlo Boukhalfa,Midfielder,Left,185,26,Morocco,54864664,2,0,25,Bundesliga,5cb328f2 a486e511 3755f67e 54864664
96ddfa79,Danel Sinani,Midfielder Forward,Left,185,28,Luxembourg,54864664,2,2,26,Bundesliga,f5922ca5 e59ddc76 1c781004 54864664 8de86c22 74a5460e 0217e4d8
dd676a97,Noah Weisshaupt,Midfielder Forward,Right,181,23,Germany,54864664,1,0,22,Bundesliga,a486e511 54864664 01c7a449 32dd63ea 3755f67e
ef2ad14e,Karol Mets,Defender Midfielder,Right,191,32,Estonia,54864664,0,0,10,Bundesliga,22a5a99c 54864664 cbde2682 8ed04be8 0b26f976 11be4c0a b0333581
35d23b15,Lars Ritzka,Defender Midfielder,Left,182,27,Germany,54864664,1,0,21,Bundesliga,60b5e41f 0b55fe1b 54864664 131bc303
78a2284f,Elias Saad,Forward,None,None,25,Tunisia,54864664,3,2,18,Bundesliga,54864664
cf9bdd43,Siebe Van Der Heyden,Defender,Right,185,26,Belgium,54864664,1,0,15,Bundesliga,95b895fe 54864664 2aa12281 e78963ab e14f61a5
e3d3fbeb,Robert Wagner,Midfielder,None,181,21,Germany,54864664,0,0,12,Bundesliga,a486e511 54864664 01c7a449 32dd63ea 3755f67e 12192a4c
dccd127f,James Sands,Defender Midfielder,Right,180,24,United States,54864664,0,0,7,Bundesliga,86b7acd2 64e81410 43e28cc5 54864664
73ce4d7d,Connor Metcalfe,Defender Midfielder Forward,None,178,25,Australia,54864664,0,0,10,Bundesliga,31553c94 54864664
75edc8ce,Adam Dzwigala,Defender,Right,182,29,Poland,54864664,0,0,16,Bundesliga,cfdb925a 54864664 5d36c8f0 2d9ff02d fe423bcc d2f21b23 4f7b798d
d01f8942,Scott Banks,Midfielder,Left,183,23,Scotland,54864664,0,0,12,Bundesliga,20f2ebda 54864664 47c64c55 3148d79f e986ece7 62c221d0 4577342f
ee8ad906,Ben Alexander Voll,Goalkeeper,Both,195,24,Germany,54864664,0,0,2,Bundesliga,54864664 0a2bc34c 827a03db bc31a6e4 b864db53
7e003182,Finley Stevens,Defender,Right,177,22,Wales,54864664,0,0,1,Bundesliga,fb10988f cd051869 604617a2 54864664
94471fb7,Andreas Albers,Forward,Right,192,35,Denmark,54864664,1,0,14,Bundesliga,5cb328f2 b0dd06cd 54864664
72ae8652,Abdoulie Ceesay,Forward,None,None,21,Gambia,54864664,0,0,7,Bundesliga,54864664
f6b692c0,Erik Ahlstrand,Midfielder,Left,182,23,Sweden,54864664,0,0,5,Bundesliga,17366e53 54864664
b0e50531,Maurides,Forward,None,189,31,Brazil,e24ac92e,5,3,17,NB I,6f7e1f03 54864664 3b58a049 e24ac92e 0ce4436d cbde2682 0d36ddd4 19dc476f
b48054a4,Romeo Aigbekaen,Midfielder,None,None,20,Germany,54864664,0,0,0,Bundesliga,299dbac7 5b499073 7978e9a3 54864664
ccdeae3c,Emil Staugaard,Defender,Left,192,23,Denmark,54864664,0,0,0,None,54864664
dbb329c6,Eric Oelschlagel,Goalkeeper,Right,193,29,Germany,54864664,0,0,0,Bundesliga,2a428619 54864664 27020d71 62add3bf 01888db1 69574c30 add600ae
1d4fbde5,Ronny Seibt,Goalkeeper,None,None,19,Germany,54864664,0,0,0,Bundesliga,d9dd39c9 22c72f0b 54864664
26899eed,Julien Yanda,Defender,None,None,17,Germany,9133b975,0,0,0,Bundesliga,d9dd39c9 22c72f0b 54864664
30b0ae7f,Marvin Schmitz,Midfielder,None,None,18,Germany,54864664,0,0,0,Bundesliga,d9dd39c9 22c72f0b 54864664
603cb947,Andrej Kramaric,Midfielder Forward,Right,180,33,Croatia,033ea6b8,11,10,38,Bundesliga,033ea6b8 25dbe099 ea115eb3 a2d435b3 edd0d381
0f59a7bf,Anton Stach,Defender Midfielder,Right,193,26,Germany,033ea6b8,2,2,36,Bundesliga,033ea6b8 a224b06a 12192a4c a036ca44
47064058,Oliver Baumann,Goalkeeper,Right,187,34,Germany,033ea6b8,0,0,35,Bundesliga,033ea6b8 a486e511
07d3bfec,Tom Bischof,Midfielder,Left,176,19,Germany,033ea6b8,6,3,39,Bundesliga,033ea6b8 6de8c4a5 0d978394
6ec6fde0,Kevin Akpoguma,Defender,Right,192,30,Nigeria,033ea6b8,0,0,39,Bundesliga,033ea6b8 33ba9d7b b1278397 60b5e41f
913e4711,Arthur Chaves,Defender,None,None,24,Brazil,033ea6b8,1,0,32,Bundesliga,033ea6b8 f205258a
5521f419,Adam Hlozek,Midfielder Forward,Right,180,22,Czech Republic,033ea6b8,11,4,35,Bundesliga,033ea6b8 ecb862be c7a9f859
79c90e45,Pavel Kaderabek,Defender Midfielder Forward,Right,182,33,Czech Republic,033ea6b8,2,1,29,Bundesliga,033ea6b8 ecb862be 314c0329
ab5b7dc1,Marius Bulter,Midfielder Forward,Right,188,32,Germany,033ea6b8,7,2,29,Bundesliga,c539e393 e18a73da 033ea6b8 7a41008f
6637e6a7,Alexander Prass,Defender Midfielder,Left,180,24,Austria,033ea6b8,0,1,29,Bundesliga,033ea6b8 3f4fe568
822ed0ec,Valentin Gendrey,Defender,Right,179,24,France,033ea6b8,2,2,29,Bundesliga,25622401 ffcbe334 033ea6b8
61590953,Stanley N'Soki,Defender,Left,187,26,France,033ea6b8,0,0,27,Bundesliga,f1e6c5f1 e2d8892c 132ebc33 033ea6b8
d7a03bf3,David Jurasek,Defender,Left,None,24,Czech Republic,033ea6b8,0,3,19,Bundesliga,033ea6b8 111cbfb1 70c92f33 a77c513e
723b19c7,Haris Tabakovic,Forward,Right,194,30,Bosnia and Herzegovina,033ea6b8,3,1,29,Bundesliga,033ea6b8 e24ac92e 7b66a29c e4babb95 ee0bccc5 4b682260 2818f8bc
ffbbc83b,Florian Grillitsch,Defender Midfielder,Right,186,29,Austria,17859612,0,0,25,La Liga,033ea6b8 27020d71 62add3bf 17859612 19c3f8c4
710045fb,Max Moerstedt,Forward,None,None,None,Germany,0d978394,1,0,19,Bundesliga,033ea6b8 6de8c4a5 0d978394
37f606f0,Dennis Geiger,Midfielder,Right,172,26,Germany,033ea6b8,0,1,23,Bundesliga,033ea6b8
b35a7399,Leo Skiri Ostigard,Defender Forward,Right,174,25,Norway,033ea6b8,1,0,27,Ligue 1,033ea6b8 17892952 54864664 c85cd2da 174bd5a0 b3072e00 658bf2de d2bc69d1 d48ad4ff f7e3dfe9
dd2e62da,Finn Ole Becker,Midfielder,Left,177,24,Germany,033ea6b8,0,1,15,Bundesliga,d9dd39c9 22c72f0b 033ea6b8 54864664
4e204552,Jacob Bruun Larsen,Midfielder Forward,Right,183,26,Denmark,598bc722,3,2,32,Bundesliga,033ea6b8 d943111d 598bc722 08ad393c 943e8050 add600ae
eb3e717e,Luca Philipp,Goalkeeper,Right,192,24,Germany,033ea6b8,0,0,7,Bundesliga,033ea6b8 6de8c4a5 0d978394
e547d3cf,Umut Tohumcu,Midfielder,None,None,20,Germany,033ea6b8,1,1,17,Bundesliga,033ea6b8 6de8c4a5 0d978394
de17db90,Gift Orban,Forward,None,None,22,Nigeria,033ea6b8,6,0,18,Bundesliga,033ea6b8 d53c0b06 51e5a603
93945a50,Bazoumana Toure,Midfielder,None,173,19,Cote d'Ivoire,033ea6b8,0,3,13,Bundesliga,033ea6b8 92bfd7f0
eb6e14be,Mergim Berisha,Forward,Right,186,27,Germany,0cdc4311,1,1,16,Bundesliga,033ea6b8 e18a73da 0cdc4311 d20821dd 50f2a074 ae1e2d7d 80beba99
0911b4fc,Tim Drexler,Defender,None,None,20,Germany,6f2c108c,1,1,25,2. Bundesliga,033ea6b8 6f2c108c 6de8c4a5 0d978394
08593525,Diadie Samassekou,Midfielder,Right,175,29,Mali,033ea6b8,0,0,9,Bundesliga,033ea6b8 2fdb4aef ee7c297c 50f2a074
b7481dc0,Erencan Yardimci,Forward,None,None,23,Turkey,033ea6b8,2,0,21,Bundesliga,033ea6b8 3f4fe568 076128d7 2f116859 ecd11ca2
95d5aea2,Robin Hranac,Defender,None,189,25,Czech Republic,033ea6b8,0,0,10,Bundesliga,033ea6b8 02cd81bf 7d704744
924f9191,Grischa Promel,Midfielder,Right,180,30,Germany,033ea6b8,0,0,2,Bundesliga,033ea6b8 33ba9d7b 7a41008f
f8bd4ad4,David Mokwa,Forward,None,None,21,France,033ea6b8,2,0,4,Bundesliga,033ea6b8 0d978394
0024cb81,Florian Micheler,Midfielder,None,None,20,Austria,0d978394,0,0,3,Bundesliga,033ea6b8 6de8c4a5 0d978394
ca788298,Hannes Behrens,Defender,None,None,None,Germany,0d978394,0,0,2,Bundesliga,033ea6b8 6de8c4a5 0d978394
ab1a72b4,Julian Justvan,Midfielder Forward,Left,177,27,Germany,6f2c108c,8,12,32,2. Bundesliga,4eaa11d7 033ea6b8 d9f93f02 e16a2df0 6a6967fc 6f2c108c
dfbe7713,Luca Erlein,Defender,None,None,17,Germany,0d978394,0,0,1,U19 DFB Youth League,6de8c4a5 0d978394
ffaf1c99,Paul Hennrich,Midfielder,None,None,20,Germany,033ea6b8,0,0,1,Bundesliga,033ea6b8 6de8c4a5 0d978394
a53b661f,Ihlas Bebou,Midfielder Forward,Right,183,31,Togo,033ea6b8,0,0,1,Bundesliga,033ea6b8 b1278397 60b5e41f
bb13d261,Jakob Busk,Goalkeeper,Right,189,31,Denmark,033ea6b8,0,0,14,Danish Superliga,033ea6b8 7a41008f 7700eac9 a5b8480c 18050b20
6ec349b4,Benjamin Lade,Goalkeeper,None,None,18,Germany,0d978394,0,0,0,U19 DFB Youth League,34640cc6 6de8c4a5 0d978394
bbd86530,Christopher Lenz,Defender Midfielder,Left,181,30,Germany,033ea6b8,0,0,0,Bundesliga,033ea6b8 f0ac8ee6 7a41008f 2ac661d9 acbb6a5b
50ff205b,Attila Szalai,Defender Midfielder,Left,192,27,Hungary,33c6b26e,0,0,4,Pro League A,033ea6b8 a486e511 cab13f30 33c6b26e ae1e2d7d 912e4c40
9ea2de3a,Simon Kalambayi,Forward,None,None,20,France,033ea6b8,0,0,0,None,033ea6b8
9e2bd3cc,Tim Philipp,Goalkeeper,None,None,19,Germany,033ea6b8,0,0,0,Bundesliga,033ea6b8 6de8c4a5 0d978394
ca26217c,Lars Strobl,Defender,None,None,20,Germany,0d978394,0,0,0,Bundesliga,033ea6b8 6de8c4a5 0d978394
a5b589e9,Lukas Petersson,Goalkeeper,None,None,21,Iceland,033ea6b8,0,0,0,U19 Bundesliga,6de8c4a5 0d978394
121093e0,Noah Konig,Defender,None,188,22,Germany,033ea6b8,0,0,0,Bundesliga,033ea6b8 6de8c4a5 0d978394
cfba3330,Luka Duric,Midfielder,None,None,21,Serbia,033ea6b8,0,0,0,Bundesliga,033ea6b8 6de8c4a5 0d978394
9f5a610b,Wladimiro Falcone,Goalkeeper,Right,195,30,Italy,ffcbe334,0,0,38,Serie A,8ff9e3b3 ffcbe334 34963d0d
5a08ee41,Federico Baschirotto,Defender,Right,184,28,Italy,ffcbe334,2,0,38,Serie A,72c031e3 ffcbe334
473803c9,Nikola Krstovic,Forward,Both,185,25,Montenegro,ffcbe334,11,5,37,Serie A,ffcbe334 099c6eb5
c74d63ac,Antonino Gallo,Defender,Left,183,25,Italy,ffcbe334,0,2,31,Serie A,ffcbe334
85a44ecc,Lassana Coulibaly,Midfielder Forward,Right,183,29,Mali,ffcbe334,1,0,38,Serie A,69236f98 ffcbe334 e8d2adc4 86b7acd2 6283be2c c5577084
5d8d7454,Frederic Guilbert,Defender Midfielder,Right,178,30,France,ffcbe334,0,1,31,Serie A,c0d3eab4 8602292d ffcbe334 74229020 6934984c 123f3efe 5b4413b6
34e4dc3b,Kialonda,Defender,Right,193,27,Angola,ffcbe334,0,1,24,Serie A,0cb9f756 ffcbe334
004d185e,Tete Morente,Midfielder Forward,Right,175,28,Spain,ffcbe334,3,2,31,Serie A,6c8b07df ffcbe334 eb7e5ea0 d5de8ff3 1c896955
e6536124,Patrick Dorgu,Defender Midfielder,Left,None,20,Denmark,19538871,3,1,40,Premier League,ffcbe334 19538871
ec315772,Santiago Pierotti,Midfielder Forward,Right,None,24,Argentina,ffcbe334,4,2,36,Serie A,ffcbe334 2d84bb17
ef3c876b,Ylber Ramadani,Midfielder,None,183,29,Albania,ffcbe334,1,1,29,Serie A,ffcbe334 cb89181d 8bbab7cf e44db2c6
c269463b,Balthazar Pierret,Midfielder,Right,185,25,France,ffcbe334,0,0,30,Serie A,132ebc33 34e7850d 4472d406 ffcbe334
5f130a19,Gaby Jean,Defender,None,None,25,France,ffcbe334,0,0,21,Serie A,ffcbe334 c94d9135
6b587d3d,Hamza Rafia,Midfielder,Right,178,26,Tunisia,ffcbe334,0,0,18,Serie A,e0652b02 ffcbe334 33c6b26e 9aad3a77
dc765618,Thorir Johann Helgason,Midfielder,Right,187,24,Iceland,ffcbe334,0,4,21,Serie A,ffcbe334 8107958d
536cebe5,Ante Rebic,Midfielder Forward,Right,185,31,Croatia,ffcbe334,1,0,27,Serie A,dc56fe14 f0ac8ee6 27b6696c ffcbe334 421387cf 0f9294bd 0e72edf2 acbb6a5b
9d376bef,Medon Berisha,Forward,None,186,21,Albania,ffcbe334,0,1,17,Serie A,ffcbe334
8a6de8c7,Lameck Banda,Midfielder Forward,Right,169,24,Zambia,ffcbe334,0,1,15,Serie A,ffcbe334 0bca3a9e
7952d0c2,Jesper Karlsson,Midfielder Forward,Right,171,26,Sweden,ffcbe334,2,0,20,Serie A,f6c2b357 1d8099f8 ffcbe334 50e85bfc 3986b791
517cfb19,Mohamed Kaba,Midfielder,None,None,23,France,ffcbe334,0,0,15,Serie A,ffcbe334 259d3345
ea02beaf,Remi Oudin,Midfielder Forward,Left,185,28,France,8ff9e3b3,1,0,24,Serie B,8ff9e3b3 123f3efe 7fdd64e0 ffcbe334
cc094532,Danilo Veiga,Defender,None,183,22,Portugal,ffcbe334,0,2,28,Serie A,0cb9f756 6a329209 25dbe099 ffcbe334
17329380,Konan N'dri,Defender Midfielder Forward,Left,174,24,Cote d'Ivoire,ffcbe334,3,2,35,Serie A,5809ddc3 ffcbe334 27e981a3
822ed0ec,Valentin Gendrey,Defender,Right,179,24,France,033ea6b8,2,2,29,Bundesliga,25622401 ffcbe334 033ea6b8
f18d7ab2,Andy Pelmard,Defender,Right,179,25,France,0049d422,0,0,7,Serie A,d3d9424a ffcbe334 0049d422 d9676424 132ebc33
55a88fd9,Filip Marchwinski,Midfielder,None,None,23,Poland,ffcbe334,0,0,1,Serie A,ffcbe334 fdba14df
19452285,Tiago Gabriel,Defender,Right,194,20,Portugal,ffcbe334,1,0,13,Serie A,0cb9f756 ffcbe334
1940be91,Christian Fruchtl,Goalkeeper,Left,193,25,Germany,ffcbe334,0,0,0,Serie A,ffcbe334 054efa67 a4a1c462 9133b975 8b10a09d ee0bccc5 6f2c108c
0c57be8b,Marco Sala,Defender Midfielder,Left,None,25,Italy,ffcbe334,0,0,10,Serie A,1d2fe027 3074d7b1 ffcbe334 f201f5dd ee058a17 28c9c3cd
7eb97a8e,Nicola Sansone,Midfielder Forward,Right,175,33,Italy,ffcbe334,0,0,5,Serie A,2a8183b3 3074d7b1 e2befd26 1d8099f8 ffcbe334 9133b975 eab4234c
fb77bfef,Kevin Bonifazi,Defender,Right,187,29,Italy,e2befd26,0,0,3,Serie A,1d2fe027 6a7ad59d e2befd26 1d8099f8 04eea015 ffcbe334 105360fe
7c4b4e36,Rares-Catalin Burnete,Forward,None,176,21,Romania,ffcbe334,0,0,4,Serie A,ffcbe334
ab4f1aa9,Luis Hasa,Midfielder,Right,None,21,Italy,d48ad4ff,0,0,0,None,e0652b02 ffcbe334
9d76f6c5,Dario Daka,Forward,None,None,21,Albania,a6a65dea,0,0,0,None,a6a65dea
dd71dd1a,Ed McJannet,Midfielder,None,None,21,Republic of Ireland,None,0,0,0,None,
37b48a61,Alexandru Borbei,Goalkeeper,None,183,21,Romania,ff04e205,0,0,0,None,ff04e205
f140aa75,Vernon Addo,Midfielder,None,None,None,None,ffcbe334,0,0,0,None,ffcbe334
8f3f09e3,Jasper Samooja,Goalkeeper,None,None,21,Finland,ffcbe334,0,0,0,None,ffcbe334
75118ebf,Sebastian Esposito,Defender,None,188,20,Australia,ffcbe334,0,0,0,None,ffcbe334
ea4af7f1,Elijah Scott,Defender,None,None,19,Germany,ffcbe334,0,0,1,Serie A,2959ee71 6928de6d ffcbe334
1b4bb576,Christian Pehlivanov,Defender,None,None,18,Bulgaria,ffcbe334,0,0,0,None,ffcbe334
b49729cb,Gautier Larsonneur,Goalkeeper,Right,181,28,France,d298ef2c,0,0,34,Ligue 1,fb08dbb3 259d3345 d298ef2c
88b4d2e3,Zuriko Davitashvili,Midfielder Forward,Right,175,24,Georgia,d298ef2c,9,8,33,Ligue 1,0bca3a9e 123f3efe d298ef2c 5625a7da 257195fa
830371be,Pierre Ekwah Elimby,Midfielder,None,189,23,France,d298ef2c,1,0,29,Ligue 1,7c21e445 d298ef2c 70483169 09080694 8ef52968 afa3c276 f56127be
00638016,Leo Petrot,Defender,Left,178,28,France,d298ef2c,0,3,31,Ligue 1,d2c87802 d298ef2c
a6b6fa6e,Mickael Nade,Defender,Left,187,26,France,d298ef2c,1,2,26,Ligue 1,d298ef2c
feb5d3ab,Dennis Appiah,Defender Midfielder,Right,179,32,France,d298ef2c,0,1,29,Ligue 1,d7a486cd 08ad393c 74229020 d298ef2c fd6114db
37d39918,Dylan Batubinsika,Defender,Right,184,29,Congo DR,d298ef2c,1,0,25,Ligue 1,c2e6b53b 2de656d5 d298ef2c
a47d6f3a,Lucas Stassin,Forward,None,None,20,Belgium,d298ef2c,14,7,33,Ligue 1,57b6cfb8 19c8caf5 d298ef2c 08ad393c
599f9013,Benjamin Bouchouari,Midfielder,Right,165,23,Morocco,d298ef2c,1,0,25,Ligue 1,45b403c3 d298ef2c
ed39121c,Florian Tardieu,Midfielder,Right,184,33,France,d298ef2c,2,4,24,Ligue 1,b9cd3c9a 70f96e85 54195385 ecd34b98 d298ef2c
32c2d95f,Yunis Abdelhamid,Defender,Left,190,37,Morocco,d298ef2c,0,0,16,Ligue 1,8dfb7350 259d3345 d298ef2c e95faa7f 7fdd64e0
